Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483432, place = OCEAN
4140: It is Beast : name = Waarb, weight = 557152, value = 0.000884857, type = INSECTIVORES
4141: It is Bird : name = Phehj, weight = 559303, value = 0.00088503, fly away = TRUE
4142: It is Beast : name = Ujsav, weight = 588645, value = 0.000885084, type = PREDATOR
4143: It is Bird : name = Oqzot, weight = 611189, value = 0.00088516, fly away = TRUE
4144: It is Beast : name = Cjihz, weight = 569281, value = 0.000885327, type = INSECTIVORES
4145: It is Beast : name = Jqsks, weight = 591834, value = 0.000885383, type = HERBIVORES
4146: It is Fish : name = Xrtiu, weight = 609834, value = 0.000885487, place = LAKE
4147: It is Beast : name = Gfdvw, weight = 575731, value = 0.00088583, type = PREDATOR
4148: It is Fish : name = Hkqfl, weight = 566645, value = 0.000885916, place = OCEAN
4149: It is Beast : name = Cdutx, weight = 586819, value = 0.000886134, type = INSECTIVORES
4150: It is Bird : name = Yhfjf, weight = 567506, value = 0.000886334, fly away = FALSE
4151: It is Beast : name = Nvrxd, weight = 597755, value = 0.000886651, type = HERBIVORES
4152: It is Fish : name = Mbiky, weight = 572887, value = 0.000886737, place = RIVER
4153: It is Bird : name = Jkhit, weight = 570567, value = 0.000886837, fly away = TRUE
4154: It is Bird : name = Uiawc, weight = 569374, value = 0.000886939, fly away = TRUE
4155: It is Fish : name = Iwcbz, weight = 575904, value = 0.000887301, place = RIVER
4156: It is Beast : name = Xcwaf, weight = 568826, value = 0.000887793, type = INSECTIVORES
4157: It is Fish : name = Teens, weight = 575535, value = 0.00088787, place = SEA
4158: It is Beast : name = Cfgdn, weight = 542673, value = 0.000888196, type = INSECTIVORES
4159: It is Fish : name = Yugel, weight = 583178, value = 0.000888237, place = LAKE
4160: It is Beast : name = Aolyc, weight = 567291, value = 0.000888433, type = HERBIVORES
4161: It is Bird : name = Dqzwq, weight = 601998, value = 0.000888707, fly away = FALSE
4162: It is Fish : name = Toymv, weight = 610997, value = 0.000888711, place = RIVER
4163: It is Bird : name = Lraio, weight = 565811, value = 0.000888989, fly away = TRUE
4164: It is Fish : name = Zvdyk, weight = 602886, value = 0.000889057, place = LAKE
4165: It is Fish : name = Juyty, weight = 617125, value = 0.000889609, place = RIVER
4166: It is Bird : name = Xudll, weight = 585533, value = 0.000889788, fly away = FALSE
4167: It is Bird : name = Oheby, weight = 565289, value = 0.00088981, fly away = TRUE
4168: It is Fish : name = Tuvcs, weight = 598990, value = 0.000889831, place = SEA
4169: It is Bird : name = Aoibt, weight = 556165, value = 0.000890024, fly away = FALSE
4170: It is Fish : name = Bjcuo, weight = 560111, value = 0.000890895, place = SEA
4171: It is Fish : name = Qfwns, weight = 591539, value = 0.000890896, place = RIVER
4172: It is Bird : name = Imysg, weight = 584634, value = 0.000891156, fly away = TRUE
4173: It is Fish : name = Zlgbg, weight = 563029, value = 0.000891606, place = SEA
4174: It is Bird : name = Pslts, weight = 598772, value = 0.000891825, fly away = FALSE
4175: It is Bird : name = Cmvem, weight = 565122, value = 0.000891843, fly away = TRUE
4176: It is Beast : name = Pqcqj, weight = 572938, value = 0.000891894, type = INSECTIVORES
4177: It is Beast : name = Purmy, weight = 606287, value = 0.000892317, type = PREDATOR
4178: It is Fish : name = Nwfve, weight = 580261, value = 0.000892702, place = LAKE
4179: It is Fish : name = Bqckf, weight = 545428, value = 0.000892877, place = RIVER
4180: It is Beast : name = Obknr, weight = 568921, value = 0.000892918, type = INSECTIVORES
4181: It is Bird : name = Evhwr, weight = 586837, value = 0.000892923, fly away = TRUE
4182: It is Beast : name = Qbrrt, weight = 585224, value = 0.000893675, type = PREDATOR
4183: It is Bird : name = Nvbcq, weight = 566132, value = 0.000893784, fly away = FALSE
4184: It is Fish : name = Xktxr, weight = 609473, value = 0.000894215, place = LAKE
4185: It is Fish : name = Dhxdr, weight = 565783, value = 0.000894336, place = RIVER
4186: It is Fish : name = Coluh, weight = 566745, value = 0.000894582, place = LAKE
4187: It is Fish : name = Muntq, weight = 595800, value = 0.000894596, place = LAKE
4188: It is Fish : name = Yikvi, weight = 585624, value = 0.000894772, place = LAKE
4189: It is Beast : name = Cyldt, weight = 572156, value = 0.000894861, type = INSECTIVORES
4190: It is Bird : name = Udbpy, weight = 576616, value = 0.000894876, fly away = FALSE
4191: It is Beast : name = Mljnk, weight = 567670, value = 0.000894886, type = HERBIVORES
4192: It is Bird : name = Qjiui, weight = 574319, value = 0.000894973, fly away = FALSE
4193: It is Bird : name = Nksrk, weight = 582128, value = 0.000894992, fly away = TRUE
4194: It is Bird : name = Cstzi, weight = 586360, value = 0.000895354, fly away = FALSE
4195: It is Beast : name = Peiip, weight = 561753, value = 0.000895411, type = INSECTIVORES
4196: It is Beast : name = Mvjln, weight = 579603, value = 0.00089544, type = HERBIVORES
4197: It is Fish : name = Shput, weight = 594105, value = 0.000895465, place = OCEAN
4198: It is Bird : name = Vnzef, weight = 581728, value = 0.000895608, fly away = FALSE
4199: It is Beast : name = Ikfos, weight = 567149, value = 0.000895708, type = INSECTIVORES
4200: It is Beast : name = Rxrgd, weight = 579222, value = 0.00089603, type = HERBIVORES
4201: It is Beast : name = Sawdh, weight = 561245, value = 0.000896222, type = PREDATOR
4202: It is Bird : name = Jvtos, weight = 595790, value = 0.000896289, fly away = FALSE
4203: It is Beast : name = Lyvvc, weight = 593534, value = 0.000896326, type = INSECTIVORES
4204: It is Beast : name = Flqbd, weight = 545524, value = 0.000896386, type = HERBIVORES
4205: It is Bird : name = Sygvf, weight = 587906, value = 0.000896402, fly away = TRUE
4206: It is Beast : name = Ggadk, weight = 533224, value = 0.000896434, type = INSECTIVORES
4207: It is Bird : name = Ljymn, weight = 582286, value = 0.000896467, fly away = FALSE
4208: It is Beast : name = Bhwgz, weight = 573361, value = 0.000896468, type = PREDATOR
4209: It is Bird : name = Jsvgv, weight = 588899, value = 0.000896588, fly away = FALSE
4210: It is Beast : name = Fdosc, weight = 551773, value = 0.000897108, type = INSECTIVORES
4211: It is Bird : name = Fswbl, weight = 568441, value = 0.000897191, fly away = FALSE
4212: It is Bird : name = Fjttp, weight = 579555, value = 0.00089724, fly away = FALSE
4213: It is Beast : name = Zrdgx, weight = 587337, value = 0.00089727, type = PREDATOR
4214: It is Fish : name = Tbmka, weight = 551651, value = 0.000897306, place = SEA
4215: It is Beast : name = Ctbgp, weight = 552626, value = 0.000897533, type = INSECTIVORES
4216: It is Beast : name = Deifr, weight = 545832, value = 0.000897712, type = PREDATOR
4217: It is Fish : name = Jtdvh, weight = 570270, value = 0.00089782, place = RIVER
4218: It is Beast : name = Vptsh, weight = 593241, value = 0.000898454, type = HERBIVORES
4219: It is Bird : name = Pyjbc, weight = 560876, value = 0.000898594, fly away = FALSE
4220: It is Bird : name = Inbud, weight = 554027, value = 0.000898873, fly away = TRUE
4221: It is Fish : name = Jnlcx, weight = 568482, value = 0.000898885, place = SEA
4222: It is Bird : name = Tihpr, weight = 577218, value = 0.00089914, fly away = TRUE
4223: It is Beast : name = Jihfl, weight = 548202, value = 0.000899304, type = INSECTIVORES
4224: It is Beast : name = Zulot, weight = 602423, value = 0.0008997, type = INSECTIVORES
4225: It is Bird : name = Dbkrp, weight = 554602, value = 0.000899744, fly away = FALSE
4226: It is Beast : name = Vshmo, weight = 583386, value = 0.000899919, type = INSECTIVORES
4227: It is Fish : name = Evmzz, weight = 599980, value = 0.00090003, place = RIVER
4228: It is Fish : name = Atgxg, weight = 563268, value = 0.000900104, place = LAKE
4229: It is Fish : name = Vqwac, weight = 570861, value = 0.000900394, place = LAKE
4230: It is Bird : name = Oazwc, weight = 573067, value = 0.000900418, fly away = FALSE
4231: It is Beast : name = Oyimj, weight = 577470, value = 0.00090048, type = HERBIVORES
4232: It is Bird : name = Ewriu, weight = 581820, value = 0.000900622, fly away = FALSE
4233: It is Beast : name = Nqest, weight = 580589, value = 0.000900809, type = HERBIVORES
4234: It is Bird : name = Ukpfr, weight = 576987, value = 0.000901233, fly away = TRUE
4235: It is Fish : name = Dlumy, weight = 580295, value = 0.000901266, place = LAKE
4236: It is Bird : name = Renwk, weight = 575733, value = 0.00090146, fly away = TRUE
4237: It is Bird : name = Zmwsx, weight = 613410, value = 0.000901518, fly away = TRUE
4238: It is Bird : name = Vjeos, weight = 575520, value = 0.000901793, fly away = FALSE
4239: It is Beast : name = Mntjz, weight = 588672, value = 0.00090203, type = INSECTIVORES
4240: It is Bird : name = Smbzj, weight = 574134, value = 0.000902228, fly away = FALSE
4241: It is Beast : name = Erwcu, weight = 574091, value = 0.000902296, type = INSECTIVORES
4242: It is Beast : name = Vdwwu, weight = 599548, value = 0.000902346, type = INSECTIVORES
4243: It is Bird : name = Npdiv, weight = 568103, value = 0.000903005, fly away = TRUE
4244: It is Bird : name = Mrrat, weight = 573567, value = 0.00090312, fly away = TRUE
4245: It is Bird : name = Bkgnc, weight = 536962, value = 0.00090323, fly away = FALSE
4246: It is Fish : name = Sxorm, weight = 594487, value = 0.0009033, place = RIVER
4247: It is Bird : name = Uypcc, weight = 571125, value = 0.00090348, fly away = FALSE
4248: It is Beast : name = Wbjfx, weight = 567612, value = 0.000903786, type = PREDATOR
4249: It is Fish : name = Typar, weight = 584138, value = 0.000903896, place = SEA
4250: It is Beast : name = Lrfro, weight = 571899, value = 0.000904006, type = INSECTIVORES
4251: It is Fish : name = Vzzip, weight = 605033, value = 0.000904083, place = LAKE
4252: It is Bird : name = Ouruh, weight = 587327, value = 0.000904096, fly away = TRUE
4253: It is Fish : name = Nupgt, weight = 581794, value = 0.0009041, place = LAKE
4254: It is Beast : name = Svpit, weight = 590458, value = 0.000904383, type = INSECTIVORES
4255: It is Beast : name = Lxyil, weight = 585827, value = 0.000904704, type = PREDATOR
4256: It is Bird : name = Nhvua, weight = 568090, value = 0.000904786, fly away = TRUE
4257: It is Bird : name = Zxjxj, weight = 598960, value = 0.000904902, fly away = FALSE
4258: It is Beast : name = Tjjul, weight = 575709, value = 0.000904971, type = HERBIVORES
4259: It is Bird : name = Pqafg, weight = 546852, value = 0.000905181, fly away = FALSE
4260: It is Fish : name = Uxjkj, weight = 578876, value = 0.000905202, place = OCEAN
4261: It is Beast : name = Sptjs, weight = 587685, value = 0.000905247, type = INSECTIVORES
4262: It is Beast : name = Lgxze, weight = 576622, value = 0.000905272, type = HERBIVORES
4263: It is Fish : name = Nkvus, weight = 590932, value = 0.00090535, place = RIVER
4264: It is Fish : name = Hcnoe, weight = 544530, value = 0.000905368, place = SEA
4265: It is Fish : name = Qepvt, weight = 583116, value = 0.00090548, place = SEA
4266: It is Fish : name = Auqig, weight = 555332, value = 0.000905764, place = RIVER
4267: It is Bird : name = Djbse, weight = 538766, value = 0.000905774, fly away = TRUE
4268: It is Bird : name = Sriwi, weight = 580619, value = 0.00090593, fly away = FALSE
4269: It is Fish : name = Ryyfo, weight = 592751, value = 0.000905945, place = SEA
4270: It is Bird : name = Cfyyz, weight = 588296, value = 0.000906007, fly away = FALSE
4271: It is Beast : name = Zrpfb, weight = 569481, value = 0.000906088, type = PREDATOR
4272: It is Bird : name = Yuogf, weight = 576061, value = 0.000906154, fly away = TRUE
4273: It is Bird : name = Guyyf, weight = 587084, value = 0.000906174, fly away = TRUE
4274: It is Fish : name = Zykuv, weight = 610031, value = 0.000906511, place = OCEAN
4275: It is Beast : name = Wcuhw, weight = 580227, value = 0.000906542, type = HERBIVORES
4276: It is Beast : name = Kykuq, weight = 587929, value = 0.000906572, type = PREDATOR
4277: It is Beast : name = Vqvst, weight = 604444, value = 0.000906618, type = PREDATOR
4278: It is Beast : name = Wuete, weight = 575720, value = 0.000906691, type = HERBIVORES
4279: It is Bird : name = Xkbpi, weight = 562475, value = 0.000906707, fly away = TRUE
4280: It is Fish : name = Dxsrw, weight = 590976, value = 0.000906974, place = RIVER
4281: It is Fish : name = Uavin, weight = 567710, value = 0.000907153, place = SEA
4282: It is Bird : name = Qoasm, weight = 565328, value = 0.000907438, fly away = FALSE
4283: It is Beast : name = Rmqjp, weight = 575028, value = 0.000907782, type = INSECTIVORES
4284: It is Fish : name = Zavnt, weight = 584858, value = 0.000907913, place = OCEAN
4285: It is Bird : name = Rsvwo, weight = 600024, value = 0.000908297, fly away = FALSE
4286: It is Fish : name = Pyoto, weight = 593272, value = 0.000908521, place = OCEAN
4287: It is Bird : name = Iqxri, weight = 577848, value = 0.000908543, fly away = TRUE
4288: It is Bird : name = Kfnqk, weight = 557941, value = 0.000908698, fly away = FALSE
4289: It is Fish : name = Zwovu, weight = 610631, value = 0.000908896, place = LAKE
4290: It is Bird : name = Jhbax, weight = 542085, value = 0.000909451, fly away = FALSE
4291: It is Fish : name = Sxand, weight = 560547, value = 0.000909826, place = RIVER
4292: It is Bird : name = Wkrlk, weight = 574773, value = 0.000909924, fly away = FALSE
4293: It is Beast : name = Bjpls, weight = 557140, value = 0.000910005, type = HERBIVORES
4294: It is Beast : name = Wuveo, weight = 586449, value = 0.000910565, type = HERBIVORES
4295: It is Bird : name = Qhdwh, weight = 557703, value = 0.000910879, fly away = TRUE
4296: It is Fish : name = Kcxgh, weight = 549829, value = 0.000911192, place = OCEAN
4297: It is Bird : name = Bkphu, weight = 555314, value = 0.000911196, fly away = TRUE
4298: It is Beast : name = Wcwyw, weight = 597941, value = 0.000911461, type = HERBIVORES
4299: It is Bird : name = Yshwx, weight = 600119, value = 0.000911486, fly away = TRUE
4300: It is Fish : name = Tkoff, weight = 555101, value = 0.000911546, place = OCEAN
4301: It is Beast : name = Xubyj, weight = 581380, value = 0.000911624, type = HERBIVORES
4302: It is Fish : name = Wlkuy, weight = 592208, value = 0.000911842, place = RIVER
4303: It is Beast : name = Ryggg, weight = 561349, value = 0.000912089, type = INSECTIVORES
4304: It is Fish : name = Jofwn, weight = 565711, value = 0.000912127, place = LAKE
4305: It is Fish : name = Leszw, weight = 584337, value = 0.000912145, place = LAKE
4306: It is Bird : name = Kuclk, weight = 554614, value = 0.000912346, fly away = FALSE
4307: It is Fish : name = Uslst, weight = 590691, value = 0.000912491, place = RIVER
4308: It is Bird : name = Nswca, weight = 556675, value = 0.000912561, fly away = TRUE
4309: It is Beast : name = Pqzlx, weight = 594869, value = 0.000912806, type = PREDATOR
4310: It is Fish : name = Msres, weight = 571755, value = 0.000912978, place = OCEAN
4311: It is Fish : name = Uaira, weight = 545356, value = 0.000913165, place = RIVER
4312: It is Beast : name = Xqczk, weight = 579182, value = 0.000913357, type = HERBIVORES
4313: It is Beast : name = Ocaac, weight = 515572, value = 0.000913548, type = INSECTIVORES
4314: It is Bird : name = Yiqsw, weight = 592169, value = 0.000913591, fly away = TRUE
4315: It is Bird : name = Gdpjv, weight = 554890, value = 0.000913695, fly away = TRUE
4316: It is Fish : name = Rwyub, weight = 587619, value = 0.000913857, place = OCEAN
4317: It is Fish : name = Hlpdm, weight = 548186, value = 0.000913923, place = RIVER
4318: It is Bird : name = Ptbsc, weight = 555826, value = 0.000913955, fly away = TRUE
4319: It is Beast : name = Bbeex, weight = 531657, value = 0.000914123, type = HERBIVORES
4320: It is Fish : name = Qnrmr, weight = 577437, value = 0.000914385, place = SEA
4321: It is Bird : name = Peplr, weight = 563134, value = 0.000914525, fly away = TRUE
4322: It is Fish : name = Wwmio, weight = 580602, value = 0.000914568, place = RIVER
4323: It is Fish : name = Ulcet, weight = 556474, value = 0.000914688, place = SEA
4324: It is Fish : name = Bjgky, weight = 549904, value = 0.000914705, place = OCEAN
4325: It is Fish : name = Nzmch, weight = 559707, value = 0.000914764, place = RIVER
4326: It is Bird : name = Nhofx, weight = 562871, value = 0.000914952, fly away = FALSE
4327: It is Beast : name = Ezryv, weight = 594295, value = 0.00091537, type = PREDATOR
4328: It is Fish : name = Usjrl, weight = 576807, value = 0.000915384, place = OCEAN
4329: It is Fish : name = Jjyfq, weight = 563559, value = 0.00091561, place = RIVER
4330: It is Fish : name = Ihhnn, weight = 546913, value = 0.000916051, place = RIVER
4331: It is Bird : name = Vkkhx, weight = 572019, value = 0.000916053, fly away = TRUE
4332: It is Fish : name = Losrs, weight = 579648, value = 0.000916073, place = SEA
4333: It is Bird : name = Ztqip, weight = 585091, value = 0.000916097, fly away = FALSE
4334: It is Bird : name = Xflhv, weight = 567593, value = 0.000916149, fly away = FALSE
4335: It is Bird : name = Apfee, weight = 525021, value = 0.000916154, fly away = FALSE
4336: It is Fish : name = Xxxub, weight = 592629, value = 0.000916256, place = SEA
4337: It is Beast : name = Jojae, weight = 533637, value = 0.000916353, type = HERBIVORES
4338: It is Beast : name = Tlqhf, weight = 557627, value = 0.000916383, type = HERBIVORES
4339: It is Fish : name = Jzppe, weight = 568522, value = 0.000916411, place = LAKE
4340: It is Beast : name = Vcger, weight = 548749, value = 0.00091663, type = HERBIVORES
4341: It is Beast : name = Qaauq, weight = 550928, value = 0.000916635, type = HERBIVORES
4342: It is Beast : name = Vyrhj, weight = 579197, value = 0.000916787, type = PREDATOR
4343: It is Bird : name = Bqcqu, weight = 554030, value = 0.000916918, fly away = TRUE
4344: It is Bird : name = Icgtb, weight = 533067, value = 0.000917333, fly away = TRUE
4345: It is Fish : name = Isczf, weight = 556909, value = 0.000917565, place = OCEAN
4346: It is Beast : name = Qncpx, weight = 568881, value = 0.000917591, type = PREDATOR
4347: It is Fish : name = Nkljw, weight = 564314, value = 0.000917929, place = LAKE
4348: It is Beast : name = Rocka, weight = 540335, value = 0.000917949, type = HERBIVORES
4349: It is Fish : name = Jsuud, weight = 569685, value = 0.000918051, place = LAKE
4350: It is Bird : name = Xwvya, weight = 591357, value = 0.000918227, fly away = TRUE
4351: It is Beast : name = Attjd, weight = 547682, value = 0.000918416, type = INSECTIVORES
4352: It is Bird : name = Sklhn, weight = 557344, value = 0.000918643, fly away = TRUE
4353: It is Fish : name = Bvaph, weight = 540668, value = 0.000919233, place = RIVER
4354: It is Fish : name = Gyrzr, weight = 589577, value = 0.000919303, place = OCEAN
4355: It is Bird : name = Nolpd, weight = 553666, value = 0.000919327, fly away = TRUE
4356: It is Bird : name = Ktldd, weight = 542748, value = 0.000919395, fly away = FALSE
4357: It is Fish : name = Ujaum, weight = 558992, value = 0.000919512, place = SEA
4358: It is Beast : name = Bfmrs, weight = 550273, value = 0.000919544, type = INSECTIVORES
4359: It is Bird : name = Svzjr, weight = 590384, value = 0.00091974, fly away = FALSE
4360: It is Beast : name = Rjbss, weight = 560998, value = 0.000919789, type = PREDATOR
4361: It is Bird : name = Jmzaz, weight = 569568, value = 0.000919996, fly away = TRUE
4362: It is Fish : name = Dponm, weight = 554319, value = 0.000920048, place = RIVER
4363: It is Fish : name = Nnerm, weight = 556409, value = 0.000920186, place = SEA
4364: It is Bird : name = Lmpny, weight = 573692, value = 0.000920354, fly away = FALSE
4365: It is Beast : name = Syonm, weight = 580200, value = 0.000920372, type = HERBIVORES
4366: It is Fish : name = Rreud, weight = 558445, value = 0.000920413, place = SEA
4367: It is Fish : name = Hypiy, weight = 576870, value = 0.000920485, place = SEA
4368: It is Bird : name = Cvzya, weight = 570326, value = 0.000920526, fly away = TRUE
4369: It is Bird : name = Hrksp, weight = 564876, value = 0.000920556, fly away = TRUE
4370: It is Beast : name = Clgrr, weight = 549621, value = 0.000920634, type = PREDATOR
4371: It is Fish : name = Bbigj, weight = 518998, value = 0.000921005, place = LAKE
4372: It is Beast : name = Cqcqk, weight = 541682, value = 0.000921205, type = INSECTIVORES
4373: It is Beast : name = Ryzmo, weight = 591244, value = 0.000921785, type = HERBIVORES
4374: It is Bird : name = Rybuf, weight = 564090, value = 0.000921839, fly away = TRUE
4375: It is Fish : name = Atdov, weight = 553148, value = 0.000921996, place = LAKE
4376: It is Beast : name = Tunrm, weight = 579113, value = 0.0009221, type = PREDATOR
4377: It is Beast : name = Yifmi, weight = 553058, value = 0.000922146, type = HERBIVORES
4378: It is Beast : name = Uturw, weight = 597377, value = 0.000922366, type = PREDATOR
4379: It is Beast : name = Abgez, weight = 530122, value = 0.000922429, type = PREDATOR
4380: It is Beast : name = Dvnzp, weight = 574476, value = 0.00092258, type = INSECTIVORES
4381: It is Beast : name = Slurd, weight = 565629, value = 0.000922866, type = HERBIVORES
4382: It is Fish : name = Dcpmc, weight = 527692, value = 0.000922887, place = OCEAN
4383: It is Bird : name = Zmija, weight = 549106, value = 0.000923319, fly away = TRUE
4384: It is Bird : name = Aobxf, weight = 537034, value = 0.000923591, fly away = FALSE
4385: It is Bird : name = Xzazo, weight = 584557, value = 0.000923776, fly away = TRUE
4386: It is Beast : name = Zolte, weight = 569253, value = 0.000924018, type = HERBIVORES
4387: It is Fish : name = Uwtff, weight = 567043, value = 0.000924092, place = SEA
4388: It is Bird : name = Ddjtq, weight = 544292, value = 0.000924136, fly away = FALSE
4389: It is Fish : name = Xgmzo, weight = 576638, value = 0.000924323, place = RIVER
4390: It is Fish : name = Tspbq, weight = 564427, value = 0.000924832, place = LAKE
4391: It is Beast : name = Lpzzm, weight = 584917, value = 0.000924918, type = HERBIVORES
4392: It is Beast : name = Ehcyn, weight = 543781, value = 0.000925005, type = INSECTIVORES
4393: It is Bird : name = Zbunp, weight = 569683, value = 0.000925076, fly away = FALSE
4394: It is Bird : name = Bcsgg, weight = 525177, value = 0.000925402, fly away = FALSE
4395: It is Beast : name = Mzkhs, weight = 567101, value = 0.000925761, type = INSECTIVORES
4396: It is Fish : name = Baxvd, weight = 541075, value = 0.000925934, place = SEA
4397: It is Bird : name = Ywoop, weight = 585335, value = 0.000925965, fly away = TRUE
4398: It is Beast : name = Dchrq, weight = 537599, value = 0.000926341, type = INSECTIVORES
4399: It is Beast : name = Rjtjw, weight = 571009, value = 0.00092643, type = INSECTIVORES
4400: It is Fish : name = Qgcrc, weight = 535383, value = 0.00092644, place = OCEAN
4401: It is Fish : name = Xctgi, weight = 551538, value = 0.0009265, place = RIVER
4402: It is Beast : name = Namot, weight = 551412, value = 0.000926712, type = PREDATOR
4403: It is Beast : name = Hpxmu, weight = 571755, value = 0.00092697, type = PREDATOR
4404: It is Fish : name = Gqoor, weight = 560934, value = 0.000927025, place = OCEAN
4405: It is Beast : name = Wdwnt, weight = 573673, value = 0.000927358, type = PREDATOR
4406: It is Beast : name = Bpzkw, weight = 566950, value = 0.000927771, type = PREDATOR
4407: It is Beast : name = Hjtpb, weight = 543198, value = 0.000927838, type = PREDATOR
4408: It is Beast : name = Riqtr, weight = 571100, value = 0.000928034, type = INSECTIVORES
4409: It is Fish : name = Zgonb, weight = 551538, value = 0.000928313, place = OCEAN
4410: It is Bird : name = Xetna, weight = 551500, value = 0.000928377, fly away = FALSE
4411: It is Fish : name = Smxar, weight = 563225, value = 0.000928581, place = OCEAN
4412: It is Fish : name = Pwgar, weight = 552190, value = 0.000929028, place = OCEAN
4413: It is Fish : name = Tmptt, weight = 577979, value = 0.0009291, place = OCEAN
4414: It is Beast : name = Lihpm, weight = 544591, value = 0.000929138, type = HERBIVORES
4415: It is Beast : name = Ucsnn, weight = 558573, value = 0.000929153, type = HERBIVORES
4416: It is Bird : name = Kzyva, weight = 573520, value = 0.000929349, fly away = FALSE
4417: It is Bird : name = Qujpt, weight = 572409, value = 0.000929405, fly away = TRUE
4418: It is Beast : name = Hkiee, weight = 522889, value = 0.000929452, type = INSECTIVORES
4419: It is Fish : name = Lawnc, weight = 538887, value = 0.000929694, place = SEA
4420: It is Bird : name = Rpflc, weight = 541025, value = 0.000929717, fly away = TRUE
4421: It is Beast : name = Ydpcz, weight = 561306, value = 0.000929974, type = PREDATOR
4422: It is Fish : name = Xcuwf, weight = 564247, value = 0.000930444, place = LAKE
4423: It is Beast : name = Edhwf, weight = 530824, value = 0.000930629, type = PREDATOR
4424: It is Bird : name = Lgxwx, weight = 578047, value = 0.00093072, fly away = TRUE
4425: It is Bird : name = Ezpuc, weight = 557551, value = 0.000930857, fly away = TRUE
4426: It is Fish : name = Arbpl, weight = 533832, value = 0.000931005, place = OCEAN
4427: It is Bird : name = Jwoat, weight = 555172, value = 0.000931243, fly away = TRUE
4428: It is Beast : name = Djzin, weight = 548537, value = 0.000931569, type = PREDATOR
4429: It is Beast : name = Tsgpn, weight = 562340, value = 0.000931821, type = PREDATOR
4430: It is Bird : name = Abiwb, weight = 520256, value = 0.000932233, fly away = TRUE
4431: It is Beast : name = Jreqy, weight = 560956, value = 0.000932337, type = INSECTIVORES
4432: It is Bird : name = Azybr, weight = 557693, value = 0.000932413, fly away = TRUE
4433: It is Bird : name = Jgllc, weight = 527589, value = 0.000932544, fly away = TRUE
4434: It is Beast : name = Onbev, weight = 542416, value = 0.000932863, type = HERBIVORES
4435: It is Beast : name = Mvfeq, weight = 547755, value = 0.000932899, type = PREDATOR
4436: It is Bird : name = Lfpsn, weight = 551887, value = 0.000933162, fly away = TRUE
4437: It is Bird : name = Zfvyu, weight = 587218, value = 0.000933214, fly away = TRUE
4438: It is Fish : name = Nszhp, weight = 568964, value = 0.000933275, place = OCEAN
4439: It is Bird : name = Tgtgv, weight = 561461, value = 0.000933279, fly away = TRUE
4440: It is Fish : name = Tfowh, weight = 557111, value = 0.000933387, place = RIVER
4441: It is Bird : name = Klekt, weight = 543173, value = 0.000933404, fly away = FALSE
4442: It is Bird : name = Csjya, weight = 542075, value = 0.00093345, fly away = FALSE
4443: It is Beast : name = Nblwj, weight = 545143, value = 0.0009337, type = HERBIVORES
4444: It is Fish : name = Dfvso, weight = 550437, value = 0.000933804, place = OCEAN
4445: It is Bird : name = Cjmbz, weight = 537556, value = 0.000933856, fly away = FALSE
4446: It is Fish : name = Ugwxo, weight = 576085, value = 0.00093389, place = LAKE
4447: It is Beast : name = Gfljr, weight = 536444, value = 0.000933928, type = HERBIVORES
4448: It is Beast : name = Bheiy, weight = 532043, value = 0.000934135, type = PREDATOR
4449: It is Beast : name = Ierii, weight = 533094, value = 0.000934169, type = HERBIVORES
4450: It is Beast : name = Xhfnz, weight = 563018, value = 0.000934251, type = HERBIVORES
4451: It is Fish : name = Tsuvd, weight = 571394, value = 0.000934557, place = OCEAN
4452: It is Fish : name = Alzht, weight = 551034, value = 0.000934607, place = SEA
4453: It is Fish : name = Dsxir, weight = 558490, value = 0.000934663, place = OCEAN
4454: It is Bird : name = Aiqkc, weight = 523155, value = 0.000934713, fly away = TRUE
4455: It is Beast : name = Avjvu, weight = 560515, value = 0.000934855, type = PREDATOR
4456: It is Fish : name = Veaff, weight = 521901, value = 0.000935043, place = SEA
4457: It is Bird : name = Jdqeu, weight = 540010, value = 0.000935168, fly away = FALSE
4458: It is Bird : name = Yuzpi, weight = 582384, value = 0.000935809, fly away = FALSE
4459: It is Bird : name = Ytanr, weight = 561869, value = 0.000936161, fly away = FALSE
4460: It is Bird : name = Rmtyt, weight = 580899, value = 0.000936479, fly away = FALSE
4461: It is Fish : name = Ynzjc, weight = 561375, value = 0.000936985, place = LAKE
4462: It is Fish : name = Whjxv, weight = 570936, value = 0.000937058, place = OCEAN
4463: It is Bird : name = Cobpe, weight = 521634, value = 0.000937439, fly away = FALSE
4464: It is Beast : name = Dzkyh, weight = 556703, value = 0.000937663, type = INSECTIVORES
4465: It is Fish : name = Qfejf, weight = 524669, value = 0.000937734, place = OCEAN
4466: It is Beast : name = Aqnvu, weight = 557659, value = 0.000937849, type = PREDATOR
4467: It is Beast : name = Bzzjg, weight = 553381, value = 0.000937871, type = HERBIVORES
4468: It is Bird : name = Nvxrk, weight = 572557, value = 0.000937898, fly away = TRUE
4469: It is Fish : name = Ukygq, weight = 563901, value = 0.000938108, place = SEA
4470: It is Beast : name = Dzxrs, weight = 574539, value = 0.000938143, type = PREDATOR
4471: It is Fish : name = Gqlts, weight = 557469, value = 0.000938169, place = SEA
4472: It is Bird : name = Bcqeb, weight = 508391, value = 0.000938254, fly away = FALSE
